week_from,week_until,calendar_week,plz,vacc_status,nCumul,population
2021-09-13,2021-09-19,37,uebrige PLZ,booster,0,235
2021-09-13,2021-09-19,37,uebrige PLZ,completedBasicImmu,97,235
2021-09-13,2021-09-19,37,unbekannt,atLeastOneDose,7278,NA
2021-09-13,2021-09-19,37,unbekannt,booster,0,NA
2021-09-13,2021-09-19,37,unbekannt,completedBasicImmu,6582,NA
2021-09-13,2021-09-19,37,ZH aber ausserkantonal geimpft,atLeastOneDose,1967,NA
2021-09-13,2021-09-19,37,ZH aber ausserkantonal geimpft,booster,0,NA
2021-09-13,2021-09-19,37,ZH aber ausserkantonal geimpft,completedBasicImmu,18973,NA
2021-09-20,2021-09-26,38,8001,atLeastOneDose,4553,5473
2021-09-20,2021-09-26,38,8001,booster,0,5473
2021-09-20,2021-09-26,38,8001,completedBasicImmu,4208,5473
2021-09-20,2021-09-26,38,8002,atLeastOneDose,6976,9620
2021-09-20,2021-09-26,38,8002,booster,0,9620
2021-09-20,2021-09-26,38,8002,completedBasicImmu,6592,9620
2021-09-20,2021-09-26,38,8003,atLeastOneDose,14260,20655
2021-09-20,2021-09-26,38,8003,booster,0,20655
2021-09-20,2021-09-26,38,8003,completedBasicImmu,13290,20655
2021-09-20,2021-09-26,38,8004,atLeastOneDose,19975,27183
2021-09-20,2021-09-26,38,8004,booster,0,27183
2021-09-20,2021-09-26,38,8004,completedBasicImmu,18384,27183
2021-09-20,2021-09-26,38,8005,atLeastOneDose,11645,15505
2021-09-20,2021-09-26,38,8005,booster,0,15505
2021-09-20,2021-09-26,38,8005,completedBasicImmu,10934,15505
2021-09-20,2021-09-26,38,8006,atLeastOneDose,14079,18387
2021-09-20,2021-09-26,38,8006,booster,0,18387
2021-09-20,2021-09-26,38,8006,completedBasicImmu,13384,18387
2021-09-20,2021-09-26,38,8008,atLeastOneDose,12955,16571
2021-09-20,2021-09-26,38,8008,booster,0,16571
2021-09-20,2021-09-26,38,8008,completedBasicImmu,12202,16571
2021-09-20,2021-09-26,38,8032,atLeastOneDose,13689,18170
2021-09-20,2021-09-26,38,8032,booster,0,18170
2021-09-20,2021-09-26,38,8032,completedBasicImmu,12974,18170
2021-09-20,2021-09-26,38,8037,atLeastOneDose,11818,16044
2021-09-20,2021-09-26,38,8037,booster,0,16044
2021-09-20,2021-09-26,38,8037,completedBasicImmu,11139,16044
2021-09-20,2021-09-26,38,8038,atLeastOneDose,11961,17299
2021-09-20,2021-09-26,38,8038,booster,0,17299
2021-09-20,2021-09-26,38,8038,completedBasicImmu,11126,17299
2021-09-20,2021-09-26,38,8041,atLeastOneDose,4820,7620
2021-09-20,2021-09-26,38,8041,booster,0,7620
2021-09-20,2021-09-26,38,8041,completedBasicImmu,4410,7620
2021-09-20,2021-09-26,38,8044,atLeastOneDose,8250,10947
2021-09-20,2021-09-26,38,8044,booster,0,10947
2021-09-20,2021-09-26,38,8044,completedBasicImmu,7866,10947
2021-09-20,2021-09-26,38,8045,atLeastOneDose,7602,11222
2021-09-20,2021-09-26,38,8045,booster,0,11222
2021-09-20,2021-09-26,38,8045,completedBasicImmu,7031,11222
2021-09-20,2021-09-26,38,8046,atLeastOneDose,15594,25704
2021-09-20,2021-09-26,38,8046,booster,0,25704
2021-09-20,2021-09-26,38,8046,completedBasicImmu,14308,25704
2021-09-20,2021-09-26,38,8047,atLeastOneDose,14131,20783
2021-09-20,2021-09-26,38,8047,booster,0,20783
2021-09-20,2021-09-26,38,8047,completedBasicImmu,13071,20783
2021-09-20,2021-09-26,38,8048,atLeastOneDose,19740,29694
2021-09-20,2021-09-26,38,8048,booster,0,29694
2021-09-20,2021-09-26,38,8048,completedBasicImmu,18025,29694
2021-09-20,2021-09-26,38,8049,atLeastOneDose,16768,23561
2021-09-20,2021-09-26,38,8049,booster,0,23561
2021-09-20,2021-09-26,38,8049,completedBasicImmu,15830,23561
2021-09-20,2021-09-26,38,8050,atLeastOneDose,19976,28957
2021-09-20,2021-09-26,38,8050,booster,0,28957
2021-09-20,2021-09-26,38,8050,completedBasicImmu,18596,28957
2021-09-20,2021-09-26,38,8051,atLeastOneDose,13779,23000
2021-09-20,2021-09-26,38,8051,booster,0,23000
2021-09-20,2021-09-26,38,8051,completedBasicImmu,12454,23000
2021-09-20,2021-09-26,38,8052,atLeastOneDose,12392,20277
2021-09-20,2021-09-26,38,8052,booster,0,20277
2021-09-20,2021-09-26,38,8052,completedBasicImmu,11178,20277
2021-09-20,2021-09-26,38,8053,atLeastOneDose,8049,11001
2021-09-20,2021-09-26,38,8053,booster,0,11001
2021-09-20,2021-09-26,38,8053,completedBasicImmu,7609,11001
2021-09-20,2021-09-26,38,8055,atLeastOneDose,13436,20196
2021-09-20,2021-09-26,38,8055,booster,0,20196
2021-09-20,2021-09-26,38,8055,completedBasicImmu,12424,20196
2021-09-20,2021-09-26,38,8057,atLeastOneDose,15346,21221
2021-09-20,2021-09-26,38,8057,booster,0,21221
2021-09-20,2021-09-26,38,8057,completedBasicImmu,14416,21221
2021-09-20,2021-09-26,38,8064,atLeastOneDose,2179,3784
2021-09-20,2021-09-26,38,8064,booster,0,3784
2021-09-20,2021-09-26,38,8064,completedBasicImmu,1977,3784
2021-09-20,2021-09-26,38,8102,atLeastOneDose,4389,6717
2021-09-20,2021-09-26,38,8102,booster,0,6717
2021-09-20,2021-09-26,38,8102,completedBasicImmu,3895,6717
2021-09-20,2021-09-26,38,8103,atLeastOneDose,2523,3895
2021-09-20,2021-09-26,38,8103,booster,0,3895
2021-09-20,2021-09-26,38,8103,completedBasicImmu,2315,3895
2021-09-20,2021-09-26,38,8104,atLeastOneDose,1973,2675
2021-09-20,2021-09-26,38,8104,booster,0,2675
2021-09-20,2021-09-26,38,8104,completedBasicImmu,1831,2675
2021-09-20,2021-09-26,38,8105,atLeastOneDose,8739,13633
2021-09-20,2021-09-26,38,8105,booster,0,13633
2021-09-20,2021-09-26,38,8105,completedBasicImmu,7854,13633
2021-09-20,2021-09-26,38,8106,atLeastOneDose,2550,4807
2021-09-20,2021-09-26,38,8106,booster,0,4807
2021-09-20,2021-09-26,38,8106,completedBasicImmu,2251,4807
2021-09-20,2021-09-26,38,8107,atLeastOneDose,3913,6583
2021-09-20,2021-09-26,38,8107,booster,0,6583
2021-09-20,2021-09-26,38,8107,completedBasicImmu,3523,6583
2021-09-20,2021-09-26,38,8108,atLeastOneDose,2510,4174
2021-09-20,2021-09-26,38,8108,booster,0,4174
2021-09-20,2021-09-26,38,8108,completedBasicImmu,2247,4174
2021-09-20,2021-09-26,38,8112,atLeastOneDose,1777,2957
2021-09-20,2021-09-26,38,8112,booster,0,2957
2021-09-20,2021-09-26,38,8112,completedBasicImmu,1627,2957
2021-09-20,2021-09-26,38,8113,atLeastOneDose,908,1435
2021-09-20,2021-09-26,38,8113,booster,0,1435
2021-09-20,2021-09-26,38,8113,completedBasicImmu,829,1435
2021-09-20,2021-09-26,38,8114,atLeastOneDose,1093,1865
2021-09-20,2021-09-26,38,8114,booster,0,1865
2021-09-20,2021-09-26,38,8114,completedBasicImmu,966,1865
2021-09-20,2021-09-26,38,8115,atLeastOneDose,579,953
2021-09-20,2021-09-26,38,8115,booster,0,953
2021-09-20,2021-09-26,38,8115,completedBasicImmu,533,953
2021-09-20,2021-09-26,38,8117,atLeastOneDose,3163,4564
2021-09-20,2021-09-26,38,8117,booster,0,4564
2021-09-20,2021-09-26,38,8117,completedBasicImmu,2918,4564
2021-09-20,2021-09-26,38,8118,atLeastOneDose,1397,2083
2021-09-20,2021-09-26,38,8118,booster,0,2083
2021-09-20,2021-09-26,38,8118,completedBasicImmu,1281,2083
2021-09-20,2021-09-26,38,8121,atLeastOneDose,1283,1999
2021-09-20,2021-09-26,38,8121,booster,0,1999
2021-09-20,2021-09-26,38,8121,completedBasicImmu,1177,1999
2021-09-20,2021-09-26,38,8122,atLeastOneDose,1473,2231
2021-09-20,2021-09-26,38,8122,booster,0,2231
2021-09-20,2021-09-26,38,8122,completedBasicImmu,1358,2231
2021-09-20,2021-09-26,38,8123,atLeastOneDose,2017,2771
2021-09-20,2021-09-26,38,8123,booster,0,2771
2021-09-20,2021-09-26,38,8123,completedBasicImmu,1859,2771
2021-09-20,2021-09-26,38,8124,atLeastOneDose,1554,2130
2021-09-20,2021-09-26,38,8124,booster,0,2130
2021-09-20,2021-09-26,38,8124,completedBasicImmu,1427,2130
2021-09-20,2021-09-26,38,8125,atLeastOneDose,3780,5209
2021-09-20,2021-09-26,38,8125,booster,0,5209
2021-09-20,2021-09-26,38,8125,completedBasicImmu,3570,5209
2021-09-20,2021-09-26,38,8126,atLeastOneDose,4011,5475
2021-09-20,2021-09-26,38,8126,booster,0,5475
2021-09-20,2021-09-26,38,8126,completedBasicImmu,3762,5475
2021-09-20,2021-09-26,38,8127,atLeastOneDose,2930,4094
2021-09-20,2021-09-26,38,8127,booster,0,4094
2021-09-20,2021-09-26,38,8127,completedBasicImmu,2738,4094
2021-09-20,2021-09-26,38,8132,atLeastOneDose,4540,6883
2021-09-20,2021-09-26,38,8132,booster,0,6883
2021-09-20,2021-09-26,38,8132,completedBasicImmu,4196,6883
2021-09-20,2021-09-26,38,8133,atLeastOneDose,1301,1915
2021-09-20,2021-09-26,38,8133,booster,0,1915
2021-09-20,2021-09-26,38,8133,completedBasicImmu,1188,1915
2021-09-20,2021-09-26,38,8134,atLeastOneDose,12047,18919
2021-09-20,2021-09-26,38,8134,booster,0,18919
2021-09-20,2021-09-26,38,8134,completedBasicImmu,11098,18919
2021-09-20,2021-09-26,38,8135,atLeastOneDose,5054,7781
2021-09-20,2021-09-26,38,8135,booster,0,7781
2021-09-20,2021-09-26,38,8135,completedBasicImmu,4681,7781
2021-09-20,2021-09-26,38,8136,atLeastOneDose,1661,2593
2021-09-20,2021-09-26,38,8136,booster,0,2593
2021-09-20,2021-09-26,38,8136,completedBasicImmu,1506,2593
2021-09-20,2021-09-26,38,8142,atLeastOneDose,3506,4661
2021-09-20,2021-09-26,38,8142,booster,0,4661
2021-09-20,2021-09-26,38,8142,completedBasicImmu,3300,4661
2021-09-20,2021-09-26,38,8143,atLeastOneDose,2507,3768
2021-09-20,2021-09-26,38,8143,booster,0,3768
2021-09-20,2021-09-26,38,8143,completedBasicImmu,2299,3768
2021-09-20,2021-09-26,38,8152,atLeastOneDose,12047,21091
2021-09-20,2021-09-26,38,8152,booster,0,21091
2021-09-20,2021-09-26,38,8152,completedBasicImmu,10801,21091
2021-09-20,2021-09-26,38,8153,atLeastOneDose,4827,8204
2021-09-20,2021-09-26,38,8153,booster,0,8204
2021-09-20,2021-09-26,38,8153,completedBasicImmu,4337,8204
2021-09-20,2021-09-26,38,8154,atLeastOneDose,4031,7205
2021-09-20,2021-09-26,38,8154,booster,0,7205
2021-09-20,2021-09-26,38,8154,completedBasicImmu,3586,7205
2021-09-20,2021-09-26,38,8155,atLeastOneDose,4243,7163
2021-09-20,2021-09-26,38,8155,booster,0,7163
2021-09-20,2021-09-26,38,8155,completedBasicImmu,3840,7163
2021-09-20,2021-09-26,38,8156,atLeastOneDose,1381,2152
2021-09-20,2021-09-26,38,8156,booster,0,2152
2021-09-20,2021-09-26,38,8156,completedBasicImmu,1274,2152
2021-09-20,2021-09-26,38,8157,atLeastOneDose,3801,5942
2021-09-20,2021-09-26,38,8157,booster,0,5942
2021-09-20,2021-09-26,38,8157,completedBasicImmu,3395,5942
2021-09-20,2021-09-26,38,8158,atLeastOneDose,308,467
2021-09-20,2021-09-26,38,8158,booster,0,467
2021-09-20,2021-09-26,38,8158,completedBasicImmu,283,467
2021-09-20,2021-09-26,38,8162,atLeastOneDose,2269,3608
2021-09-20,2021-09-26,38,8162,booster,0,3608
2021-09-20,2021-09-26,38,8162,completedBasicImmu,2025,3608
2021-09-20,2021-09-26,38,8164,atLeastOneDose,406,601
2021-09-20,2021-09-26,38,8164,booster,0,601
2021-09-20,2021-09-26,38,8164,completedBasicImmu,374,601
2021-09-20,2021-09-26,38,8165,atLeastOneDose,2619,3909
2021-09-20,2021-09-26,38,8165,booster,0,3909
2021-09-20,2021-09-26,38,8165,completedBasicImmu,2409,3909
2021-09-20,2021-09-26,38,8166,atLeastOneDose,1912,3076
2021-09-20,2021-09-26,38,8166,booster,0,3076
2021-09-20,2021-09-26,38,8166,completedBasicImmu,1791,3076
2021-09-20,2021-09-26,38,8172,atLeastOneDose,2961,4997
2021-09-20,2021-09-26,38,8172,booster,0,4997
2021-09-20,2021-09-26,38,8172,completedBasicImmu,2683,4997
2021-09-20,2021-09-26,38,8173,atLeastOneDose,2160,3153
2021-09-20,2021-09-26,38,8173,booster,0,3153
2021-09-20,2021-09-26,38,8173,completedBasicImmu,2017,3153
2021-09-20,2021-09-26,38,8174,atLeastOneDose,1023,1535
2021-09-20,2021-09-26,38,8174,booster,0,1535
2021-09-20,2021-09-26,38,8174,completedBasicImmu,902,1535
2021-09-20,2021-09-26,38,8175,atLeastOneDose,511,755
2021-09-20,2021-09-26,38,8175,booster,0,755
2021-09-20,2021-09-26,38,8175,completedBasicImmu,455,755
2021-09-20,2021-09-26,38,8180,atLeastOneDose,13716,21389
2021-09-20,2021-09-26,38,8180,booster,0,21389
2021-09-20,2021-09-26,38,8180,completedBasicImmu,12447,21389
2021-09-20,2021-09-26,38,8181,atLeastOneDose,1659,2875
2021-09-20,2021-09-26,38,8181,booster,0,2875
2021-09-20,2021-09-26,38,8181,completedBasicImmu,1461,2875
2021-09-20,2021-09-26,38,8182,atLeastOneDose,1273,1979
2021-09-20,2021-09-26,38,8182,booster,0,1979
2021-09-20,2021-09-26,38,8182,completedBasicImmu,1156,1979
2021-09-20,2021-09-26,38,8184,atLeastOneDose,2599,4154
2021-09-20,2021-09-26,38,8184,booster,0,4154
2021-09-20,2021-09-26,38,8184,completedBasicImmu,2424,4154
2021-09-20,2021-09-26,38,8185,atLeastOneDose,3197,4536
2021-09-20,2021-09-26,38,8185,booster,0,4536
2021-09-20,2021-09-26,38,8185,completedBasicImmu,3018,4536
2021-09-20,2021-09-26,38,8187,atLeastOneDose,1091,1932
2021-09-20,2021-09-26,38,8187,booster,0,1932
2021-09-20,2021-09-26,38,8187,completedBasicImmu,976,1932
2021-09-20,2021-09-26,38,8192,atLeastOneDose,3144,5207
2021-09-20,2021-09-26,38,8192,booster,0,5207
2021-09-20,2021-09-26,38,8192,completedBasicImmu,2868,5207
2021-09-20,2021-09-26,38,8193,atLeastOneDose,3532,5359
2021-09-20,2021-09-26,38,8193,booster,0,5359
2021-09-20,2021-09-26,38,8193,completedBasicImmu,3258,5359
2021-09-20,2021-09-26,38,8194,atLeastOneDose,707,1051
2021-09-20,2021-09-26,38,8194,booster,0,1051
2021-09-20,2021-09-26,38,8194,completedBasicImmu,663,1051
2021-09-20,2021-09-26,38,8195,atLeastOneDose,383,560
2021-09-20,2021-09-26,38,8195,booster,0,560
2021-09-20,2021-09-26,38,8195,completedBasicImmu,348,560
2021-09-20,2021-09-26,38,8196,atLeastOneDose,889,1468
2021-09-20,2021-09-26,38,8196,booster,0,1468
2021-09-20,2021-09-26,38,8196,completedBasicImmu,831,1468
2021-09-20,2021-09-26,38,8197,atLeastOneDose,2845,4659
2021-09-20,2021-09-26,38,8197,booster,0,4659
2021-09-20,2021-09-26,38,8197,completedBasicImmu,2657,4659
2021-09-20,2021-09-26,38,8245,atLeastOneDose,1174,2530
2021-09-20,2021-09-26,38,8245,booster,0,2530
2021-09-20,2021-09-26,38,8245,completedBasicImmu,1130,2530
2021-09-20,2021-09-26,38,8246,atLeastOneDose,440,1088
2021-09-20,2021-09-26,38,8246,booster,0,1088
2021-09-20,2021-09-26,38,8246,completedBasicImmu,416,1088
2021-09-20,2021-09-26,38,8247,atLeastOneDose,598,1470
2021-09-20,2021-09-26,38,8247,booster,0,1470
2021-09-20,2021-09-26,38,8247,completedBasicImmu,574,1470
2021-09-20,2021-09-26,38,8248,atLeastOneDose,819,1575
2021-09-20,2021-09-26,38,8248,booster,0,1575
2021-09-20,2021-09-26,38,8248,completedBasicImmu,772,1575
2021-09-20,2021-09-26,38,8302,atLeastOneDose,12409,20144
2021-09-20,2021-09-26,38,8302,booster,0,20144
2021-09-20,2021-09-26,38,8302,completedBasicImmu,11108,20144
2021-09-20,2021-09-26,38,8303,atLeastOneDose,7539,11826
2021-09-20,2021-09-26,38,8303,booster,0,11826
2021-09-20,2021-09-26,38,8303,completedBasicImmu,6903,11826
2021-09-20,2021-09-26,38,8304,atLeastOneDose,11268,16830
2021-09-20,2021-09-26,38,8304,booster,0,16830
2021-09-20,2021-09-26,38,8304,completedBasicImmu,10333,16830
2021-09-20,2021-09-26,38,8305,atLeastOneDose,5171,7849
2021-09-20,2021-09-26,38,8305,booster,0,7849
2021-09-20,2021-09-26,38,8305,completedBasicImmu,4702,7849
2021-09-20,2021-09-26,38,8306,atLeastOneDose,3200,5311
2021-09-20,2021-09-26,38,8306,booster,0,5311
2021-09-20,2021-09-26,38,8306,completedBasicImmu,2886,5311
2021-09-20,2021-09-26,38,8307,atLeastOneDose,7132,12268
2021-09-20,2021-09-26,38,8307,booster,0,12268
2021-09-20,2021-09-26,38,8307,completedBasicImmu,6302,12268
2021-09-20,2021-09-26,38,8308,atLeastOneDose,2956,4589
2021-09-20,2021-09-26,38,8308,booster,0,4589
2021-09-20,2021-09-26,38,8308,completedBasicImmu,2686,4589
2021-09-20,2021-09-26,38,8309,atLeastOneDose,3724,5611
2021-09-20,2021-09-26,38,8309,booster,0,5611
2021-09-20,2021-09-26,38,8309,completedBasicImmu,3449,5611
2021-09-20,2021-09-26,38,8310,atLeastOneDose,930,1509
2021-09-20,2021-09-26,38,8310,booster,0,1509
2021-09-20,2021-09-26,38,8310,completedBasicImmu,839,1509
2021-09-20,2021-09-26,38,8311,atLeastOneDose,1407,2061
2021-09-20,2021-09-26,38,8311,booster,0,2061
2021-09-20,2021-09-26,38,8311,completedBasicImmu,1312,2061
2021-09-20,2021-09-26,38,8312,atLeastOneDose,624,954
2021-09-20,2021-09-26,38,8312,booster,0,954
2021-09-20,2021-09-26,38,8312,completedBasicImmu,577,954
2021-09-20,2021-09-26,38,8314,atLeastOneDose,235,349
2021-09-20,2021-09-26,38,8314,booster,0,349
2021-09-20,2021-09-26,38,8314,completedBasicImmu,216,349
2021-09-20,2021-09-26,38,8315,atLeastOneDose,533,817
2021-09-20,2021-09-26,38,8315,booster,0,817
2021-09-20,2021-09-26,38,8315,completedBasicImmu,489,817
2021-09-20,2021-09-26,38,8317,atLeastOneDose,1332,2337
2021-09-20,2021-09-26,38,8317,booster,0,2337
2021-09-20,2021-09-26,38,8317,completedBasicImmu,1201,2337
2021-09-20,2021-09-26,38,8320,atLeastOneDose,3914,6443
2021-09-20,2021-09-26,38,8320,booster,0,6443
2021-09-20,2021-09-26,38,8320,completedBasicImmu,3573,6443
2021-09-20,2021-09-26,38,8322,atLeastOneDose,594,994
2021-09-20,2021-09-26,38,8322,booster,0,994
2021-09-20,2021-09-26,38,8322,completedBasicImmu,537,994
2021-09-20,2021-09-26,38,8330,atLeastOneDose,7274,11524
2021-09-20,2021-09-26,38,8330,booster,0,11524
2021-09-20,2021-09-26,38,8330,completedBasicImmu,6604,11524
2021-09-20,2021-09-26,38,8331,atLeastOneDose,387,610
2021-09-20,2021-09-26,38,8331,booster,0,610
2021-09-20,2021-09-26,38,8331,completedBasicImmu,343,610
2021-09-20,2021-09-26,38,8332,atLeastOneDose,2417,3384
2021-09-20,2021-09-26,38,8332,booster,0,3384
2021-09-20,2021-09-26,38,8332,completedBasicImmu,2172,3384
2021-09-20,2021-09-26,38,8335,atLeastOneDose,2036,3640
2021-09-20,2021-09-26,38,8335,booster,0,3640
2021-09-20,2021-09-26,38,8335,completedBasicImmu,1849,3640
2021-09-20,2021-09-26,38,8340,atLeastOneDose,6061,10306
2021-09-20,2021-09-26,38,8340,booster,0,10306
2021-09-20,2021-09-26,38,8340,completedBasicImmu,5412,10306
2021-09-20,2021-09-26,38,8342,atLeastOneDose,549,933
2021-09-20,2021-09-26,38,8342,booster,0,933
2021-09-20,2021-09-26,38,8342,completedBasicImmu,502,933
2021-09-20,2021-09-26,38,8344,atLeastOneDose,2039,3778
2021-09-20,2021-09-26,38,8344,booster,0,3778
2021-09-20,2021-09-26,38,8344,completedBasicImmu,1836,3778
2021-09-20,2021-09-26,38,8345,atLeastOneDose,597,1131
2021-09-20,2021-09-26,38,8345,booster,0,1131
2021-09-20,2021-09-26,38,8345,completedBasicImmu,532,1131
2021-09-20,2021-09-26,38,8352,atLeastOneDose,2317,3713
2021-09-20,2021-09-26,38,8352,booster,0,3713
2021-09-20,2021-09-26,38,8352,completedBasicImmu,2094,3713
2021-09-20,2021-09-26,38,8353,atLeastOneDose,2555,4374
2021-09-20,2021-09-26,38,8353,booster,0,4374
2021-09-20,2021-09-26,38,8353,completedBasicImmu,2242,4374
2021-09-20,2021-09-26,38,8354,atLeastOneDose,236,500
2021-09-20,2021-09-26,38,8354,booster,0,500
2021-09-20,2021-09-26,38,8354,completedBasicImmu,197,500
2021-09-20,2021-09-26,38,8400,atLeastOneDose,27454,39632
2021-09-20,2021-09-26,38,8400,booster,0,39632
2021-09-20,2021-09-26,38,8400,completedBasicImmu,25196,39632
2021-09-20,2021-09-26,38,8403,atLeastOneDose,143,321
2021-09-20,2021-09-26,38,8403,booster,0,321
2021-09-20,2021-09-26,38,8403,completedBasicImmu,142,321
2021-09-20,2021-09-26,38,8404,atLeastOneDose,12248,20278
2021-09-20,2021-09-26,38,8404,booster,0,20278
2021-09-20,2021-09-26,38,8404,completedBasicImmu,11005,20278
2021-09-20,2021-09-26,38,8405,atLeastOneDose,11627,18152
2021-09-20,2021-09-26,38,8405,booster,0,18152
2021-09-20,2021-09-26,38,8405,completedBasicImmu,10654,18152
2021-09-20,2021-09-26,38,8406,atLeastOneDose,8317,13621
2021-09-20,2021-09-26,38,8406,booster,0,13621
2021-09-20,2021-09-26,38,8406,completedBasicImmu,7401,13621
2021-09-20,2021-09-26,38,8408,atLeastOneDose,9819,16314
2021-09-20,2021-09-26,38,8408,booster,0,16314
2021-09-20,2021-09-26,38,8408,completedBasicImmu,8874,16314
2021-09-20,2021-09-26,38,8409,atLeastOneDose,1949,3194
2021-09-20,2021-09-26,38,8409,booster,0,3194
2021-09-20,2021-09-26,38,8409,completedBasicImmu,1757,3194
2021-09-20,2021-09-26,38,8412,atLeastOneDose,583,983
2021-09-20,2021-09-26,38,8412,booster,0,983
2021-09-20,2021-09-26,38,8412,completedBasicImmu,541,983
2021-09-20,2021-09-26,38,8413,atLeastOneDose,3104,4712
2021-09-20,2021-09-26,38,8413,booster,0,4712
2021-09-20,2021-09-26,38,8413,completedBasicImmu,2812,4712
2021-09-20,2021-09-26,38,8414,atLeastOneDose,652,977
2021-09-20,2021-09-26,38,8414,booster,0,977
2021-09-20,2021-09-26,38,8414,completedBasicImmu,613,977
2021-09-20,2021-09-26,38,8415,atLeastOneDose,380,577
2021-09-20,2021-09-26,38,8415,booster,0,577
2021-09-20,2021-09-26,38,8415,completedBasicImmu,355,577
2021-09-20,2021-09-26,38,8416,atLeastOneDose,934,1423
2021-09-20,2021-09-26,38,8416,booster,0,1423
2021-09-20,2021-09-26,38,8416,completedBasicImmu,849,1423
2021-09-20,2021-09-26,38,8418,atLeastOneDose,355,772
2021-09-20,2021-09-26,38,8418,booster,0,772
2021-09-20,2021-09-26,38,8418,completedBasicImmu,300,772
2021-09-20,2021-09-26,38,8421,atLeastOneDose,511,777
2021-09-20,2021-09-26,38,8421,booster,0,777
2021-09-20,2021-09-26,38,8421,completedBasicImmu,477,777
2021-09-20,2021-09-26,38,8422,atLeastOneDose,2532,3877
2021-09-20,2021-09-26,38,8422,booster,0,3877
2021-09-20,2021-09-26,38,8422,completedBasicImmu,2230,3877
2021-09-20,2021-09-26,38,8424,atLeastOneDose,5957,9396
2021-09-20,2021-09-26,38,8424,booster,0,9396
2021-09-20,2021-09-26,38,8424,completedBasicImmu,5368,9396
2021-09-20,2021-09-26,38,8425,atLeastOneDose,729,1091
2021-09-20,2021-09-26,38,8425,booster,0,1091
2021-09-20,2021-09-26,38,8425,completedBasicImmu,668,1091
2021-09-20,2021-09-26,38,8426,atLeastOneDose,1670,2414
2021-09-20,2021-09-26,38,8426,booster,0,2414
2021-09-20,2021-09-26,38,8426,completedBasicImmu,1519,2414
2021-09-20,2021-09-26,38,8427,atLeastOneDose,2962,4787
2021-09-20,2021-09-26,38,8427,booster,0,4787
2021-09-20,2021-09-26,38,8427,completedBasicImmu,2725,4787
2021-09-20,2021-09-26,38,8428,atLeastOneDose,306,456
2021-09-20,2021-09-26,38,8428,booster,0,456
2021-09-20,2021-09-26,38,8428,completedBasicImmu,284,456
2021-09-20,2021-09-26,38,8442,atLeastOneDose,2123,3141
2021-09-20,2021-09-26,38,8442,booster,0,3141
2021-09-20,2021-09-26,38,8442,completedBasicImmu,1979,3141
2021-09-20,2021-09-26,38,8444,atLeastOneDose,1452,2231
2021-09-20,2021-09-26,38,8444,booster,0,2231
2021-09-20,2021-09-26,38,8444,completedBasicImmu,1332,2231
2021-09-20,2021-09-26,38,8447,atLeastOneDose,1030,1931
2021-09-20,2021-09-26,38,8447,booster,0,1931
2021-09-20,2021-09-26,38,8447,completedBasicImmu,981,1931
2021-09-20,2021-09-26,38,8450,atLeastOneDose,1429,2227
2021-09-20,2021-09-26,38,8450,booster,0,2227
2021-09-20,2021-09-26,38,8450,completedBasicImmu,1313,2227
2021-09-20,2021-09-26,38,8451,atLeastOneDose,918,1417
2021-09-20,2021-09-26,38,8451,booster,0,1417
2021-09-20,2021-09-26,38,8451,completedBasicImmu,819,1417
2021-09-20,2021-09-26,38,8452,atLeastOneDose,421,699
2021-09-20,2021-09-26,38,8452,booster,0,699
2021-09-20,2021-09-26,38,8452,completedBasicImmu,366,699
2021-09-20,2021-09-26,38,8453,atLeastOneDose,188,282
2021-09-20,2021-09-26,38,8453,booster,0,282
2021-09-20,2021-09-26,38,8453,completedBasicImmu,172,282
2021-09-20,2021-09-26,38,8457,atLeastOneDose,321,485
2021-09-20,2021-09-26,38,8457,booster,0,485
2021-09-20,2021-09-26,38,8457,completedBasicImmu,295,485
2021-09-20,2021-09-26,38,8458,atLeastOneDose,426,657
2021-09-20,2021-09-26,38,8458,booster,0,657
2021-09-20,2021-09-26,38,8458,completedBasicImmu,399,657
2021-09-20,2021-09-26,38,8459,atLeastOneDose,217,376
2021-09-20,2021-09-26,38,8459,booster,0,376
2021-09-20,2021-09-26,38,8459,completedBasicImmu,193,376
2021-09-20,2021-09-26,38,8460,atLeastOneDose,1104,1831
2021-09-20,2021-09-26,38,8460,booster,0,1831
2021-09-20,2021-09-26,38,8460,completedBasicImmu,1015,1831
2021-09-20,2021-09-26,38,8461,atLeastOneDose,232,376
2021-09-20,2021-09-26,38,8461,booster,0,376
2021-09-20,2021-09-26,38,8461,completedBasicImmu,211,376
2021-09-20,2021-09-26,38,8462,atLeastOneDose,863,1309
2021-09-20,2021-09-26,38,8462,booster,0,1309
2021-09-20,2021-09-26,38,8462,completedBasicImmu,823,1309
2021-09-20,2021-09-26,38,8463,atLeastOneDose,470,850
2021-09-20,2021-09-26,38,8463,booster,0,850
2021-09-20,2021-09-26,38,8463,completedBasicImmu,441,850
2021-09-20,2021-09-26,38,8465,atLeastOneDose,232,389
2021-09-20,2021-09-26,38,8465,booster,0,389
2021-09-20,2021-09-26,38,8465,completedBasicImmu,202,389
2021-09-20,2021-09-26,38,8466,atLeastOneDose,366,674
2021-09-20,2021-09-26,38,8466,booster,0,674
2021-09-20,2021-09-26,38,8466,completedBasicImmu,345,674
2021-09-20,2021-09-26,38,8467,atLeastOneDose,284,458
